SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
-0.020962,0.026444000000000002,0.015301,-0.0123,0.018161,-0.014556
-0.079724,-0.068488,-0.086343,-0.10887600000000001,-0.097617,-0.06743
0.10851000000000001,0.098872,0.131499,0.09557600000000001,0.106985,0.089686
0.014048,-0.032851,-0.042723000000000004,-0.006995,-0.032802,-0.046034
-0.097874,-0.090898,-0.118783,-0.08840500000000001,-0.08138400000000001,-0.096745
0.068966,0.132141,0.122888,0.072382,0.071259,0.084563
-0.022735,0.038319,0.053195,0.018236000000000002,0.034435,0.068649
-0.063585,-0.058134,-0.068725,-0.070152,-0.062575,-0.059603
0.141307,0.079166,0.126558,0.094542,0.07118000000000001,0.060964
-0.0337,-0.005342,-0.012391000000000001,-0.017166999999999998,-0.031352000000000005,-0.01794
-0.046257,-0.058497,-0.051479,0.013464,-0.008209,0.065294
-0.014232,-0.031472,-0.010099,-0.024148,0.005442,0.020183
0.017445,-0.012929,-0.030766,0.013237,-0.019004,0.025121
0.06301899999999999,0.090433,0.098299,0.057553,0.07213,0.067674
0.062848,0.07470500000000001,0.070156,0.044446000000000006,0.04646,0.025646
-0.084924,-0.041769,-0.04045,-0.030914,-0.025408,-0.007004
-0.078652,-0.057381,-0.031327,-0.04154,-0.03859,-0.051918
-0.09283200000000001,-0.049194,-0.053298,-0.03004,-0.028144999999999996,-0.020093999999999997
0.112635,0.09103199999999999,0.074998,0.126716,0.08635999999999999,0.088111
0.139454,0.134681,0.106625,0.06461299999999999,0.062431,0.036673
-0.049375999999999996,-0.04222000000000001,-0.038058,0.017051,0.010483,0.018927
0.069658,0.024663,0.039559000000000004,0.0625,0.057885,0.052953
0.013389999999999999,0.039774,0.035840000000000004,0.020253999999999998,0.045477,0.027253
-0.078876,-0.056795,-0.07370700000000001,-0.063833,-0.028843999999999998,-0.0395
0.048287000000000004,0.049645,0.055062,0.013574,0.037164,0.066291
-0.014071,-0.010508,-0.045358,0.007792,0.019971000000000003,0.049249
0.094758,0.115082,0.10812,0.012172,0.026589,0.003212
-0.013956,-0.020155,-0.016824,0.008345,0.016298,0.028311000000000003
0.004326,0.006823,0.017392,0.034629,0.01839,0.022338
-0.00927,-0.009125,-0.017051,-0.0004,0.011022,-0.020235
0.11101000000000001,0.134632,0.119445,0.106343,0.08507999999999999,0.045556
-0.074928,-0.076353,-0.085475,-0.057753,-0.035414,-0.010837000000000001
